type_of_images,algorithm,numFeatures,width,height,distance,run_num,run_time,temperature,rvecs[0],rvecs[1],rvecs[2],tvecs[0],tvecs[1],tvecs[2]
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,45.56699991226196,44,-35.462075330773366,-2.2513629212966482,-0.50159083048017994,-10.475630693275846,0.82450989591529267,50.942572151989793
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,45.80399990081787,48,-39.535945709230724,5.660980212568175,0.10625636352685784,-10.46425088986671,0.82386611256884568,50.896271627120477
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,46.02900004386902,56,-36.79723841358318,1.1987445431802926,0.33498065234324353,-10.394961272561977,0.78208602262810101,50.003497834236583
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,46.281999826431274,62,-42.002016326174662,4.0091946851001117,0.98238407393845661,-10.495815713977864,0.8002586710669729,50.736586268897298
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,46.50499987602234,68,-39.541583586897538,3.1489311725893745,0.77895087277656572,-10.401219981989437,0.65702592093067036,49.008157172246364
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,46.6729998588562,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,46.84599995613098,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,47.01900005340576,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,34,47.20299983024597,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,45.12299990653992,44,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,45.34599995613098,48,-43.191005758812388,2.3222938449834163,1.3734499870585934,-10.394668374178728,0.4914879330649381,48.610037914136797
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,45.55900001525879,56,-38.855962998799747,1.4170755901460845,0.15723823121032371,-10.439301059441734,0.70917102823482658,50.17070978473707
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,45.77499985694885,62,-33.273735708301643,3.5438588084523399,1.7175680882582918,-10.499135172323932,0.81876164660200601,51.079056231607957
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,45.942999839782715,68,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,46.269999980926514,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,46.44099998474121,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,46.62599992752075,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,35,46.80900001525879,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,45.27300000190735,44,-34.192869869767016,-2.3319070106214443,-1.2060753397224091,-11.15176869770481,0.69461660280541515,53.467030989272793
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,45.50699996948242,48,-35.302166277836776,2.6678611533147363,1.0812285958353942,-10.451037475797866,0.8013366853109769,50.537805421845803
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,45.78600001335144,56,62.236580638963218,-1.4858456846753236,-9.2467572570844165,-9.4190393546298203,1.4672514277905813,40.472701302497796
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,46.01699995994568,62,-35.512270092850905,2.0367411492186385,0.65854303765337152,-10.450798735816177,0.79305104990133968,50.716773231065048
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,46.276000022888184,68,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,46.4539999961853,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,46.632999897003174,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,46.8199999332428,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,36,47.01099991798401,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,45.0310001373291,44,-40.13115180450697,4.605991963908985,0.46543502195688097,-10.499880783128745,0.80978277694467971,51.113332537680868
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,45.25800013542175,48,-41.843186979479256,1.1959116288382463,1.1757888524912143,-10.537357394347607,0.52318840786686915,49.314594160202127
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,45.48200011253357,56,-35.770885094858556,0.95209265773368423,0.18093477837785374,-10.322425206848312,0.84104980544699959,49.792007909758709
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,45.72800016403198,62,-37.422797689239374,5.7846909502083061,0.82156447832071056,-10.480751610589738,0.82509789489246721,50.897160582325739
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,45.95900011062622,68,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,46.205000162124634,74,-34.192096687717111,0.024722535902639255,-0.83717142230823682,-10.957271747425326,0.73171130923942063,52.803823579077267
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,46.37600016593933,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,46.625,86,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,37,46.80800008773804,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,44.210999965667725,44,-37.154401825622543,5.1127569751105018,1.5125303021986642,-10.384846412599076,0.84737857924904303,48.402485109932385
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,44.42899990081787,48,27.528259376856326,-9.6615037584195083,3.2172962838461512,-10.511355894678047,0.80669377952068055,50.816196479890763
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,44.66799998283386,56,-38.995778212992704,2.1641131920827843,0.20119031494890202,-10.481538660252516,0.73373972597914761,50.480218764603833
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,44.89400005340576,62,-40.149083871218011,2.2323877995029462,0.54044124329640419,-10.392647866984287,0.61529446789079034,49.379683474302816
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,45.13599991798401,68,-38.672047182735191,2.7482304394449066,0.3052866796591453,-10.537933373596196,0.7173674592608652,50.518274182014331
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,45.3050000667572,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,45.47499990463257,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,45.64800000190735,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,38,45.82800006866455,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,44.14800000190735,44,-37.841189650216208,5.8264858541996549,0.25254765451472988,-10.441808849867686,0.80713287234332498,50.7211718693206
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,44.378000020980835,48,-36.688602489880182,7.4538221492568857,-0.085910209186942213,-10.535913856985159,0.9789544504254124,52.361054114632708
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,44.615999937057495,56,-37.316131678801355,3.6254654176420367,0.66010028519751229,-10.435640196862579,0.80690633275204593,50.446721638799495
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,44.86299991607666,62,-38.993882245596957,5.5531052781651855,0.74790505630700699,-10.481164846284583,0.78311577014729727,50.721880652904524
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,45.09299993515015,68,-42.655622407730959,3.5741777441759783,0.9534848295215318,-10.396682342211509,0.54690183819104266,48.88808330576871
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,45.342000007629395,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,45.515000104904175,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,45.69700002670288,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,39,45.878000020980835,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,44.2189998626709,44,-36.996753581367919,3.8680558770452631,0.94837673062105876,-10.46997803343049,0.73846168913407551,50.513426504880478
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,44.480000019073486,48,-35.952274899688845,6.4817950113492246,1.81286331590918,-10.510209217940037,0.82620266465588288,50.803684748265745
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,44.72199988365173,56,-38.871830773426446,3.856594128921726,0.49754784489714327,-10.505542142363069,0.71809315078737501,50.774781893319151
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,44.95700001716614,62,-39.626516057134474,4.8258306054911495,0.22604319765151451,-10.574124651982354,0.84379150454978413,51.351282016302271
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,45.16199994087219,68,-37.56778685167049,0.2946290508173311,-0.11939961507217391,-10.432570076458399,0.7837362894300175,50.356371513888064
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,45.42799997329712,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,45.67300009727478,80,-41.402960786076179,5.2466775127097085,0.23792841882694785,-10.544609678822406,0.95332523255208235,51.735303595396665
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,45.84500002861023,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,40,46.0239999294281,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,44.401000022888184,44,-38.579075463326262,3.0858191522080745,0.78990805159013244,-10.524046512950948,0.70010727970250919,50.632717483011
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,44.63199996948242,48,-38.894238720068543,3.1748660469986705,0.59158406734891023,-10.520255445426413,0.67608873314499429,50.541940033101405
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,44.86800003051758,56,-37.478123834032452,0.12782155708917239,-0.1663662295830067,-10.564206935724973,0.76479828433174124,51.04321944944909
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,45.12000012397766,62,-39.411924684574963,4.7567473095281612,0.29662383006926396,-10.529270538443955,0.8022368670819443,51.160265563317573
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,45.4449999332428,68,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,45.77300000190735,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,45.94200015068054,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,46.11800003051758,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,41,46.295000076293945,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,45.31599998474121,44,-36.577336938112651,0.4176849299755559,-0.11700393483328729,-10.343738717200173,0.77969259173723138,50.107872446715312
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,45.55800008773804,48,-38.425121701145699,2.3770435151443028,-0.17124611071586568,-10.476714299995415,0.68774148269604884,50.460175471331894
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,45.7720000743866,56,-38.200152302216118,2.1194509169611089,-0.011207762807089378,-10.676618415430285,0.78145113498271956,51.714680500992074
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,45.97800016403198,62,-37.715369718919248,4.2235818308970972,-0.15971845293618187,-10.52556667246084,0.73655133374473536,51.138020759676621
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,46.20799994468689,68,-34.353604517112636,3.9404052922053627,1.5807516185867367,-10.491908290826833,0.83761308534146783,50.793078204577533
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,46.37599992752075,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,46.568000078201294,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,46.735000133514404,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,42,46.91499996185303,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,46.443000078201294,44,-36.668579563328386,3.7433795171196311,0.75077834109217723,-10.439402919032943,0.79189517996715209,50.646380588665352
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,46.69500017166138,48,-40.086749594206182,5.072429480179558,0.30347377785912355,-10.513561661162452,0.84095428994464161,51.20519571299026
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,46.914000034332275,56,-35.847350279450744,-0.35724179255667043,-0.20243613814014794,-10.311713620231535,0.81956172840344554,50.055399883585665
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,47.14900016784668,62,-35.840963139972438,1.116573933781724,0.51821902003257103,-10.464291485317071,0.77160459636028367,50.758884629629961
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,47.319000005722046,68,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,47.503000020980835,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,47.676000118255615,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,47.85300016403198,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,43,48.03500008583069,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,43.800999879837036,44,-37.537056656322427,1.9222509977116853,0.50401499958362228,-10.426023698970985,0.69662268919129267,50.200797815260721
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,44.032999992370605,48,-40.997427963345423,4.4607836865239445,1.0876165138495155,-10.383173671899577,0.6600442664881444,48.555920525950384
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,44.25,56,-34.404465477996794,3.0923101797825736,1.1961801187330223,-10.485106949020537,0.8235927681483598,50.924775064790126
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,44.48399996757507,62,-36.676596097160932,3.5805452120333916,0.56944281983729816,-10.473471434190278,0.76779204277678192,50.558343384058411
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,44.72499990463257,68,78.418751052455548,11.514152942609229,-24.596850692788376,-7.6925304111113322,1.3683658881563878,30.418323861593986
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,44.89299988746643,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,45.06500005722046,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,45.26799988746643,86,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,45.44799995422363,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,44.38199996948242,44,-33.939367895360881,1.6297178043479352,0.78387289020104967,-10.468456066185722,0.83008912397018975,50.725989823868545
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,44.61899995803833,48,-42.810644868018521,-0.0048146649195278226,1.9371980665417201,-10.478706866844615,0.35903729905579046,49.188698262258832
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,44.88199996948242,56,-38.058118104225208,1.2572120757609675,2.4828757645161823,-10.524192510392851,0.31512144619541305,51.12287921819371
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,45.117000102996826,62,-40.409502388138328,2.2718090271456517,0.67942954177627202,-10.45345705929793,0.66201154960180142,49.719990382730067
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,45.348000049591064,68,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,45.51600003242493,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,45.680999994277954,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,45.85899996757507,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,46.03600001335144,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,44.17900013923645,44,-35.407678833506253,0.69385598862156739,0.31646610981259909,-10.45891895596972,0.80058598041181872,50.583609047932882
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,44.40400004386902,48,-40.413777110907233,2.7393064440290735,0.87674840142777488,-10.373540839053055,0.67944415082711429,48.915525439801762
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,44.64100003242493,56,-40.626409436961545,2.5361980860816056,0.60219800043969696,-10.444547915929023,0.62730159564719434,49.71669933821552
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,44.884000062942505,62,-40.392227811751411,3.7840660897937761,1.4943400431769229,-10.42024361975883,0.62658055446513894,48.702348851906528
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,45.218000173568726,68,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,45.38300013542175,74,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,45.56500005722046,80,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,45.73900008201599,86,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,45.91800022125244,92,None,None,None,None,None,None
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.11899995803833,44,-39.119797300840297,4.2289595484025337,0.68937957338078315,-10.501820048042736,0.76673647690323887,50.966689272456961
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.348999977111816,48,-36.165737612993816,3.8207834394148898,1.3794650324565982,-10.538391736172944,0.72952479130216186,51.205444197441871
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.58099985122681,56,-39.187698325217916,5.3597261706976163,0.44839192309586429,-10.476086975776779,0.82980538243131707,51.053490627970646
low_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.812999963760376,62,-39.073545782024361,5.0753521277890954,0.72198734518398766,-10.463859554247382,0.70782810681764274,50.625332426839108
